[2025-06-09 13:58:51] Códigos carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/codigos.txt
[2025-06-09 13:58:54] Nomes carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/nomes.txt
[2025-06-09 13:58:58] Preços carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/precos.txt
[2025-06-09 13:59:11] Pasta de imagens selecionada: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA
[2025-06-09 13:59:13] Iniciando geração do CSV...
[2025-06-09 13:59:13] Mapeadas 281 imagens em 228 códigos base.
[2025-06-09 13:59:13] Para o código 202036 (ocorrência 5), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\202036-9.jpg
[2025-06-09 13:59:13] AVISO: Código 202036 repetido, mas não há mais imagens (solicitada a 6ª, mas só existem 5).
[2025-06-09 13:59:13] AVISO: Código 202036 repetido, mas não há mais imagens (solicitada a 7ª, mas só existem 5).
[2025-06-09 13:59:13] Para o código 205229 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\205229-1.jpg
[2025-06-09 13:59:13] Para o código 205255 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\205255-1.jpg
[2025-06-09 13:59:14] Para o código 205260 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\205260-1.jpg
[2025-06-09 13:59:14] Para o código 205270 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\205270-1.jpg
[2025-06-09 13:59:14] Para o código 205270 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\205270-3.jpg
[2025-06-09 13:59:14] Para o código 205270 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\205270-5.jpg
[2025-06-09 13:59:14] Para o código 206351 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\206351-1.jpg
[2025-06-09 13:59:14] Para o código 207201 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\207201-1.jpg
[2025-06-09 13:59:14] Para o código 207243 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\207243-1.jpg
[2025-06-09 13:59:14] Para o código 207303 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\207303-1.jpg
[2025-06-09 13:59:14] Para o código 209451 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\209451-1.jpg
[2025-06-09 13:59:14] Para o código 209473 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\209473-1.jpg
[2025-06-09 13:59:14] Para o código 211221 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\211221-1.jpg
[2025-06-09 13:59:14] Para o código 213448 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\213448-1.jpg
[2025-06-09 13:59:14] Para o código 213655 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\213655-1.jpg
[2025-06-09 13:59:14] Para o código 213655 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\213655-3.jpg
[2025-06-09 13:59:14] Para o código 215974 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\215974-1.jpg
[2025-06-09 13:59:14] AVISO: Código 215974 repetido, mas não há mais imagens (solicitada a 2ª, mas só existem 1).
[2025-06-09 13:59:14] Para o código 215983 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\215983-1.jpg
[2025-06-09 13:59:14] Para o código 215991 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\215991-1.jpg
